sample_date,input,County_address,Re_model,Re_estimate,name,color
2022-05-01,CALCAT,Sacramento,wt,1.25708992346055,Wallinga-Teunis,orchid
2022-05-01,CALCAT,San Francisco,wt,1.1056515964035,Wallinga-Teunis,orchid
2022-05-01,CALCAT,Santa Clara,wt,1.18884199369439,Wallinga-Teunis,orchid
2022-05-01,CALCAT,Stanislaus,wt,1.16410399184987,Wallinga-Teunis,orchid
2022-05-01,CALCAT,Yolo,wt,1.18126358637332,Wallinga-Teunis,orchid
2022-05-01,CALCAT,Sacramento,cislaghi,1.12272898979951,Cislaghi,salmon
2022-05-01,CALCAT,San Francisco,cislaghi,1.10384396524478,Cislaghi,salmon
2022-05-01,CALCAT,Santa Clara,cislaghi,1.14721591661908,Cislaghi,salmon
2022-05-01,CALCAT,Stanislaus,cislaghi,1.12406879414569,Cislaghi,salmon
2022-05-01,CALCAT,Yolo,cislaghi,1.06830482922177,Cislaghi,salmon
2022-05-01,CALCAT,Sacramento,ucsf,1.09997466943304,UCSF,teal
2022-05-01,CALCAT,San Francisco,ucsf,1.05209249625493,UCSF,teal
2022-05-01,CALCAT,Santa Clara,ucsf,1.07194599218619,UCSF,teal
2022-05-01,CALCAT,Stanislaus,ucsf,1.10167100484806,UCSF,teal
2022-05-01,CALCAT,Yolo,ucsf,1.07775613209923,UCSF,teal
2022-05-01,CALCAT,Sacramento,ww_rtestim,1.17753760726314,CDPH Wastewater,firebrick
2022-05-01,CALCAT,San Francisco,ww_rtestim,1.2511751244038,CDPH Wastewater,firebrick
2022-05-01,CALCAT,Santa Clara,ww_rtestim,1.17030613725586,CDPH Wastewater,firebrick
2022-05-01,CALCAT,Yolo,ww_rtestim,1.13391320372715,CDPH Wastewater,firebrick
2022-05-01,CALCAT,Sacramento,BioBot,1.08505864200665,"",""
2022-05-01,CALCAT,Sacramento,Cal-SuWers,1.10874253269699,"",""
2022-05-01,CALCAT,San Francisco,Cal-SuWers,1.10118811732498,"",""
2022-05-01,CALCAT,Santa Clara,Cal-SuWers,1.0775062785989,"",""
2022-05-01,CALCAT,Stanislaus,Cal-SuWers,1.06481821461891,"",""
2022-05-01,CALCAT,Yolo,Cal-SuWers,1.04771976930038,"",""
2022-05-01,CALCAT,Sacramento,m.rt,1.1145003954732,Ensemble Est.,black
2022-05-01,CALCAT,San Francisco,m.rt,1.09972913148312,Ensemble Est.,black
2022-05-01,CALCAT,Santa Clara,m.rt,1.14911417808162,Ensemble Est.,black
2022-05-01,CALCAT,Stanislaus,m.rt,1.10641214366673,Ensemble Est.,black
2022-05-01,CALCAT,Yolo,m.rt,1.07915663588021,Ensemble Est.,black
2022-05-02,CALCAT,Sacramento,wt,1.26572126590694,Wallinga-Teunis,orchid
2022-05-02,CALCAT,San Francisco,wt,1.10816802725007,Wallinga-Teunis,orchid
2022-05-02,CALCAT,Santa Clara,wt,1.18050436337552,Wallinga-Teunis,orchid
2022-05-02,CALCAT,Stanislaus,wt,1.20442737113621,Wallinga-Teunis,orchid
2022-05-02,CALCAT,Yolo,wt,1.18517792823458,Wallinga-Teunis,orchid
2022-05-02,CALCAT,Sacramento,cislaghi,1.13152058552137,Cislaghi,salmon
2022-05-02,CALCAT,San Francisco,cislaghi,1.09995762427603,Cislaghi,salmon
2022-05-02,CALCAT,Santa Clara,cislaghi,1.15052923734748,Cislaghi,salmon
2022-05-02,CALCAT,Stanislaus,cislaghi,1.09563951198506,Cislaghi,salmon
2022-05-02,CALCAT,Yolo,cislaghi,1.08599606956926,Cislaghi,salmon
2022-05-02,CALCAT,Sacramento,ucsf,1.09820788826008,UCSF,teal
2022-05-02,CALCAT,San Francisco,ucsf,1.05008058424319,UCSF,teal
2022-05-02,CALCAT,Santa Clara,ucsf,1.06968950399356,UCSF,teal
2022-05-02,CALCAT,Stanislaus,ucsf,1.10061585769788,UCSF,teal
2022-05-02,CALCAT,Yolo,ucsf,1.07606065171169,UCSF,teal
2022-05-02,CALCAT,Sacramento,ww_rtestim,1.17829101779699,CDPH Wastewater,firebrick
2022-05-02,CALCAT,San Francisco,ww_rtestim,1.2582096621803,CDPH Wastewater,firebrick
2022-05-02,CALCAT,Santa Clara,ww_rtestim,1.16550325790991,CDPH Wastewater,firebrick
2022-05-02,CALCAT,Yolo,ww_rtestim,1.12995050020247,CDPH Wastewater,firebrick
2022-05-02,CALCAT,Sacramento,BioBot,1.08503068286419,"",""
2022-05-02,CALCAT,Sacramento,Cal-SuWers,1.10912632442878,"",""
2022-05-02,CALCAT,San Francisco,Cal-SuWers,1.10449508570179,"",""
2022-05-02,CALCAT,Santa Clara,Cal-SuWers,1.07706573833913,"",""
2022-05-02,CALCAT,Stanislaus,Cal-SuWers,1.0658965325557,"",""
2022-05-02,CALCAT,Yolo,Cal-SuWers,1.04399165506332,"",""
2022-05-02,CALCAT,Sacramento,m.rt,1.11697835507931,Ensemble Est.,black
2022-05-02,CALCAT,San Francisco,m.rt,1.10201561676701,Ensemble Est.,black
2022-05-02,CALCAT,Santa Clara,m.rt,1.14881333647858,Ensemble Est.,black
2022-05-02,CALCAT,Stanislaus,m.rt,1.10744850434243,Ensemble Est.,black
2022-05-02,CALCAT,Yolo,m.rt,1.08099366755979,Ensemble Est.,black
2022-05-03,CALCAT,Sacramento,wt,1.26447221773332,Wallinga-Teunis,orchid
2022-05-03,CALCAT,San Francisco,wt,1.1114323059127,Wallinga-Teunis,orchid
2022-05-03,CALCAT,Santa Clara,wt,1.16422031850582,Wallinga-Teunis,orchid
2022-05-03,CALCAT,Stanislaus,wt,1.23259309782151,Wallinga-Teunis,orchid
2022-05-03,CALCAT,Yolo,wt,1.19050442565802,Wallinga-Teunis,orchid
2022-05-03,CALCAT,Sacramento,cislaghi,1.14851219606137,Cislaghi,salmon
2022-05-03,CALCAT,San Francisco,cislaghi,1.09539312662397,Cislaghi,salmon
2022-05-03,CALCAT,Santa Clara,cislaghi,1.14988294454308,Cislaghi,salmon
2022-05-03,CALCAT,Stanislaus,cislaghi,1.0700646268586,Cislaghi,salmon
2022-05-03,CALCAT,Yolo,cislaghi,1.10326349269987,Cislaghi,salmon
2022-05-03,CALCAT,Sacramento,ucsf,1.09622756214705,UCSF,teal
2022-05-03,CALCAT,San Francisco,ucsf,1.04797255703715,UCSF,teal
2022-05-03,CALCAT,Santa Clara,ucsf,1.06732412649082,UCSF,teal
2022-05-03,CALCAT,Stanislaus,ucsf,1.09924499998387,UCSF,teal
2022-05-03,CALCAT,Yolo,ucsf,1.07414178345604,UCSF,teal
2022-05-03,CALCAT,Sacramento,ww_rtestim,1.17986875095768,CDPH Wastewater,firebrick
2022-05-03,CALCAT,San Francisco,ww_rtestim,1.26237482432858,CDPH Wastewater,firebrick
2022-05-03,CALCAT,Santa Clara,ww_rtestim,1.16054902271967,CDPH Wastewater,firebrick
2022-05-03,CALCAT,Yolo,ww_rtestim,1.12605158860554,CDPH Wastewater,firebrick
2022-05-03,CALCAT,Sacramento,BioBot,1.08491774372622,"",""
2022-05-03,CALCAT,Sacramento,Cal-SuWers,1.10917281142715,"",""
2022-05-03,CALCAT,San Francisco,Cal-SuWers,1.10755848539119,"",""
2022-05-03,CALCAT,Santa Clara,Cal-SuWers,1.0764637528467,"",""
2022-05-03,CALCAT,Stanislaus,Cal-SuWers,1.06776726537507,"",""
2022-05-03,CALCAT,Yolo,Cal-SuWers,1.04056101005879,"",""
2022-05-03,CALCAT,Sacramento,m.rt,1.12163390665586,Ensemble Est.,black
2022-05-03,CALCAT,San Francisco,m.rt,1.10529917877925,Ensemble Est.,black
2022-05-03,CALCAT,Santa Clara,m.rt,1.14920936616988,Ensemble Est.,black
2022-05-03,CALCAT,Stanislaus,m.rt,1.09855079925319,Ensemble Est.,black
2022-05-03,CALCAT,Yolo,m.rt,1.08900523145612,Ensemble Est.,black
2022-05-04,CALCAT,Sacramento,wt,1.25923913044521,Wallinga-Teunis,orchid
2022-05-04,CALCAT,San Francisco,wt,1.11530710787745,Wallinga-Teunis,orchid
2022-05-04,CALCAT,Santa Clara,wt,1.14376069479824,Wallinga-Teunis,orchid
2022-05-04,CALCAT,Stanislaus,wt,1.25319182509142,Wallinga-Teunis,orchid
2022-05-04,CALCAT,Yolo,wt,1.19575098632721,Wallinga-Teunis,orchid
2022-05-04,CALCAT,Sacramento,cislaghi,1.17004991795657,Cislaghi,salmon
2022-05-04,CALCAT,San Francisco,cislaghi,1.08892881257395,Cislaghi,salmon
2022-05-04,CALCAT,Santa Clara,cislaghi,1.15153902415614,Cislaghi,salmon
2022-05-04,CALCAT,Stanislaus,cislaghi,1.06550574620306,Cislaghi,salmon
2022-05-04,CALCAT,Yolo,cislaghi,1.11794167166376,Cislaghi,salmon
2022-05-04,CALCAT,Sacramento,ucsf,1.09404001537375,UCSF,teal
2022-05-04,CALCAT,San Francisco,ucsf,1.04577273223478,UCSF,teal
2022-05-04,CALCAT,Santa Clara,ucsf,1.06485795371384,UCSF,teal
2022-05-04,CALCAT,Stanislaus,ucsf,1.09756259328244,UCSF,teal
2022-05-04,CALCAT,Yolo,ucsf,1.07199895512226,UCSF,teal
2022-05-04,CALCAT,Sacramento,ww_rtestim,1.18258776510232,CDPH Wastewater,firebrick
2022-05-04,CALCAT,San Francisco,ww_rtestim,1.26377425526596,CDPH Wastewater,firebrick
2022-05-04,CALCAT,Santa Clara,ww_rtestim,1.15546366707964,CDPH Wastewater,firebrick
2022-05-04,CALCAT,Yolo,ww_rtestim,1.12221962854587,CDPH Wastewater,firebrick
2022-05-04,CALCAT,Sacramento,BioBot,1.0846988707168,"",""
2022-05-04,CALCAT,Sacramento,Cal-SuWers,1.10884596709386,"",""
2022-05-04,CALCAT,San Francisco,Cal-SuWers,1.11032635818705,"",""
2022-05-04,CALCAT,Santa Clara,Cal-SuWers,1.07569281103752,"",""
2022-05-04,CALCAT,Stanislaus,Cal-SuWers,1.07034804326041,"",""
2022-05-04,CALCAT,Yolo,Cal-SuWers,1.03745175821638,"",""
2022-05-04,CALCAT,Sacramento,m.rt,1.12953796708152,Ensemble Est.,black
2022-05-04,CALCAT,San Francisco,m.rt,1.10745997642668,Ensemble Est.,black
2022-05-04,CALCAT,Santa Clara,m.rt,1.14805762556293,Ensemble Est.,black
2022-05-04,CALCAT,Stanislaus,m.rt,1.08891260551138,Ensemble Est.,black
2022-05-04,CALCAT,Yolo,m.rt,1.10240041131096,Ensemble Est.,black
2022-05-05,CALCAT,Sacramento,wt,1.24908405122488,Wallinga-Teunis,orchid
2022-05-05,CALCAT,San Francisco,wt,1.11889488709958,Wallinga-Teunis,orchid
2022-05-05,CALCAT,Santa Clara,wt,1.12410624729586,Wallinga-Teunis,orchid
2022-05-05,CALCAT,Stanislaus,wt,1.26857098278474,Wallinga-Teunis,orchid
2022-05-05,CALCAT,Yolo,wt,1.19717593171512,Wallinga-Teunis,orchid
2022-05-05,CALCAT,Sacramento,cislaghi,1.18819186343132,Cislaghi,salmon
2022-05-05,CALCAT,San Francisco,cislaghi,1.08975089693859,Cislaghi,salmon
2022-05-05,CALCAT,Santa Clara,cislaghi,1.15366668693371,Cislaghi,salmon
2022-05-05,CALCAT,Stanislaus,cislaghi,1.08244885576456,Cislaghi,salmon
2022-05-05,CALCAT,Yolo,cislaghi,1.12816382694654,Cislaghi,salmon
2022-05-05,CALCAT,Sacramento,ucsf,1.09166011883745,UCSF,teal
2022-05-05,CALCAT,San Francisco,ucsf,1.04348816009481,UCSF,teal
2022-05-05,CALCAT,Santa Clara,ucsf,1.06230143659383,UCSF,teal
2022-05-05,CALCAT,Stanislaus,ucsf,1.09558489745265,UCSF,teal
2022-05-05,CALCAT,Yolo,ucsf,1.06964045610836,UCSF,teal
2022-05-05,CALCAT,Sacramento,ww_rtestim,1.1865389642678,CDPH Wastewater,firebrick
2022-05-05,CALCAT,San Francisco,ww_rtestim,1.26247389832644,CDPH Wastewater,firebrick
2022-05-05,CALCAT,Santa Clara,ww_rtestim,1.15024956762039,CDPH Wastewater,firebrick
2022-05-05,CALCAT,Yolo,ww_rtestim,1.11846174429301,CDPH Wastewater,firebrick
2022-05-05,CALCAT,Sacramento,BioBot,1.08433509495095,"",""
2022-05-05,CALCAT,Sacramento,Cal-SuWers,1.10814001713586,"",""
2022-05-05,CALCAT,San Francisco,Cal-SuWers,1.11266932957396,"",""
2022-05-05,CALCAT,Santa Clara,Cal-SuWers,1.0747493862879,"",""
2022-05-05,CALCAT,Stanislaus,Cal-SuWers,1.07353503888991,"",""
2022-05-05,CALCAT,Yolo,Cal-SuWers,1.0346821347937,"",""
2022-05-05,CALCAT,Sacramento,m.rt,1.13854331232377,Ensemble Est.,black
2022-05-05,CALCAT,San Francisco,m.rt,1.11018472438407,Ensemble Est.,black
2022-05-05,CALCAT,Santa Clara,m.rt,1.13924996221239,Ensemble Est.,black
2022-05-05,CALCAT,Stanislaus,m.rt,1.08587566943376,Ensemble Est.,black
2022-05-05,CALCAT,Yolo,m.rt,1.11322230288555,Ensemble Est.,black
2022-05-06,CALCAT,Sacramento,wt,1.23764863658002,Wallinga-Teunis,orchid
2022-05-06,CALCAT,San Francisco,wt,1.11934343536029,Wallinga-Teunis,orchid
2022-05-06,CALCAT,Santa Clara,wt,1.11030158525617,Wallinga-Teunis,orchid
2022-05-06,CALCAT,Stanislaus,wt,1.27995499929967,Wallinga-Teunis,orchid
2022-05-06,CALCAT,Yolo,wt,1.20039969230719,Wallinga-Teunis,orchid
2022-05-06,CALCAT,Sacramento,cislaghi,1.20044526273592,Cislaghi,salmon
2022-05-06,CALCAT,San Francisco,cislaghi,1.08927331599428,Cislaghi,salmon
2022-05-06,CALCAT,Santa Clara,cislaghi,1.15989217043542,Cislaghi,salmon
2022-05-06,CALCAT,Stanislaus,cislaghi,1.10459165697713,Cislaghi,salmon
2022-05-06,CALCAT,Yolo,cislaghi,1.14496652359114,Cislaghi,salmon
2022-05-06,CALCAT,Sacramento,ucsf,1.08910379929194,UCSF,teal
2022-05-06,CALCAT,San Francisco,ucsf,1.04112810021126,UCSF,teal
2022-05-06,CALCAT,Santa Clara,ucsf,1.05966455387154,UCSF,teal
2022-05-06,CALCAT,Stanislaus,ucsf,1.09333237953127,UCSF,teal
2022-05-06,CALCAT,Yolo,ucsf,1.06708196799618,UCSF,teal
2022-05-06,CALCAT,Sacramento,ww_rtestim,1.19122636074407,CDPH Wastewater,firebrick
2022-05-06,CALCAT,San Francisco,ww_rtestim,1.25846797011748,CDPH Wastewater,firebrick
2022-05-06,CALCAT,Santa Clara,ww_rtestim,1.14490817761317,CDPH Wastewater,firebrick
2022-05-06,CALCAT,Yolo,ww_rtestim,1.11478904449248,CDPH Wastewater,firebrick
2022-05-06,CALCAT,Sacramento,BioBot,1.08380455110647,"",""
2022-05-06,CALCAT,Sacramento,Cal-SuWers,1.10704596776774,"",""
2022-05-06,CALCAT,San Francisco,Cal-SuWers,1.11453578849943,"",""
2022-05-06,CALCAT,Santa Clara,Cal-SuWers,1.07363882130779,"",""
2022-05-06,CALCAT,Stanislaus,Cal-SuWers,1.07722073673427,"",""
2022-05-06,CALCAT,Yolo,Cal-SuWers,1.03226619529606,"",""
2022-05-06,CALCAT,Sacramento,m.rt,1.14530786582765,Ensemble Est.,black
2022-05-06,CALCAT,San Francisco,m.rt,1.11251049208681,Ensemble Est.,black
2022-05-06,CALCAT,Santa Clara,m.rt,1.12605617578342,Ensemble Est.,black
2022-05-06,CALCAT,Stanislaus,m.rt,1.09064473771141,Ensemble Est.,black
2022-05-06,CALCAT,Yolo,m.rt,1.11706415348308,Ensemble Est.,black
2022-05-07,CALCAT,Sacramento,wt,1.22885884416676,Wallinga-Teunis,orchid
2022-05-07,CALCAT,San Francisco,wt,1.11617587802576,Wallinga-Teunis,orchid
2022-05-07,CALCAT,Santa Clara,wt,1.10662284121623,Wallinga-Teunis,orchid
2022-05-07,CALCAT,Stanislaus,wt,1.2861405170443,Wallinga-Teunis,orchid
2022-05-07,CALCAT,Yolo,wt,1.2117646596529,Wallinga-Teunis,orchid
2022-05-07,CALCAT,Sacramento,cislaghi,1.21543470933001,Cislaghi,salmon
2022-05-07,CALCAT,San Francisco,cislaghi,1.09140725036666,Cislaghi,salmon
2022-05-07,CALCAT,Santa Clara,cislaghi,1.15970392444821,Cislaghi,salmon
2022-05-07,CALCAT,Stanislaus,cislaghi,1.13526478469772,Cislaghi,salmon
2022-05-07,CALCAT,Yolo,cislaghi,1.16632186908441,Cislaghi,salmon
2022-05-07,CALCAT,Sacramento,ucsf,1.08638800029098,UCSF,teal
2022-05-07,CALCAT,San Francisco,ucsf,1.03870236775685,UCSF,teal
2022-05-07,CALCAT,Santa Clara,ucsf,1.05695790176173,UCSF,teal
2022-05-07,CALCAT,Stanislaus,ucsf,1.09083172729355,UCSF,teal
2022-05-07,CALCAT,Yolo,ucsf,1.06434219587896,UCSF,teal
2022-05-07,CALCAT,Sacramento,ww_rtestim,1.19563813145551,CDPH Wastewater,firebrick
2022-05-07,CALCAT,San Francisco,ww_rtestim,1.25173230608315,CDPH Wastewater,firebrick
2022-05-07,CALCAT,Santa Clara,ww_rtestim,1.13949584999337,CDPH Wastewater,firebrick
2022-05-07,CALCAT,Yolo,ww_rtestim,1.11121460954274,CDPH Wastewater,firebrick
2022-05-07,CALCAT,Sacramento,BioBot,1.08311259674941,"",""
2022-05-07,CALCAT,Sacramento,Cal-SuWers,1.10556397578448,"",""
2022-05-07,CALCAT,San Francisco,Cal-SuWers,1.11598035318092,"",""
2022-05-07,CALCAT,Santa Clara,Cal-SuWers,1.07236272896048,"",""
2022-05-07,CALCAT,Stanislaus,Cal-SuWers,1.08128915893044,"",""
2022-05-07,CALCAT,Yolo,Cal-SuWers,1.03021763125322,"",""
2022-05-07,CALCAT,Sacramento,m.rt,1.14902556952591,Ensemble Est.,black
2022-05-07,CALCAT,San Francisco,m.rt,1.11439515708477,Ensemble Est.,black
2022-05-07,CALCAT,Santa Clara,m.rt,1.11367689125609,Ensemble Est.,black
2022-05-07,CALCAT,Stanislaus,m.rt,1.10034238361948,Ensemble Est.,black
2022-05-07,CALCAT,Yolo,m.rt,1.11482179944274,Ensemble Est.,black
2022-05-08,CALCAT,Sacramento,wt,1.22011537421697,Wallinga-Teunis,orchid
2022-05-08,CALCAT,San Francisco,wt,1.10832071877479,Wallinga-Teunis,orchid
2022-05-08,CALCAT,Santa Clara,wt,1.10982773241576,Wallinga-Teunis,orchid
2022-05-08,CALCAT,Stanislaus,wt,1.28970193187131,Wallinga-Teunis,orchid
2022-05-08,CALCAT,Yolo,wt,1.22480333335741,Wallinga-Teunis,orchid
2022-05-08,CALCAT,Sacramento,cislaghi,1.22830893614585,Cislaghi,salmon
2022-05-08,CALCAT,San Francisco,cislaghi,1.09051148913873,Cislaghi,salmon
2022-05-08,CALCAT,Santa Clara,cislaghi,1.15311028186124,Cislaghi,salmon
2022-05-08,CALCAT,Stanislaus,cislaghi,1.16747663393446,Cislaghi,salmon
2022-05-08,CALCAT,Yolo,cislaghi,1.16560093629484,Cislaghi,salmon
2022-05-08,CALCAT,Sacramento,ucsf,1.08353051276883,UCSF,teal
2022-05-08,CALCAT,San Francisco,ucsf,1.0362218897844,UCSF,teal
2022-05-08,CALCAT,Santa Clara,ucsf,1.05419259781237,UCSF,teal
2022-05-08,CALCAT,Stanislaus,ucsf,1.08811232640878,UCSF,teal
2022-05-08,CALCAT,Yolo,ucsf,1.06144582597619,UCSF,teal
2022-05-08,CALCAT,Sacramento,ww_rtestim,1.19853954356259,CDPH Wastewater,firebrick
2022-05-08,CALCAT,San Francisco,ww_rtestim,1.24236586542423,CDPH Wastewater,firebrick
2022-05-08,CALCAT,Santa Clara,ww_rtestim,1.13412198190969,CDPH Wastewater,firebrick
2022-05-08,CALCAT,Yolo,ww_rtestim,1.10774889109156,CDPH Wastewater,firebrick
2022-05-08,CALCAT,Sacramento,BioBot,1.08224098299399,"",""
2022-05-08,CALCAT,Sacramento,Cal-SuWers,1.10370754589934,"",""
2022-05-08,CALCAT,San Francisco,Cal-SuWers,1.11706423965256,"",""
2022-05-08,CALCAT,Santa Clara,Cal-SuWers,1.07093234451074,"",""
2022-05-08,CALCAT,Stanislaus,Cal-SuWers,1.08560470239782,"",""
2022-05-08,CALCAT,Yolo,Cal-SuWers,1.02854642584858,"",""
2022-05-08,CALCAT,Sacramento,m.rt,1.15028692086896,Ensemble Est.,black
2022-05-08,CALCAT,San Francisco,m.rt,1.11294562015171,Ensemble Est.,black
2022-05-08,CALCAT,Santa Clara,m.rt,1.10891738629606,Ensemble Est.,black
2022-05-08,CALCAT,Stanislaus,m.rt,1.11326825147382,Ensemble Est.,black
2022-05-08,CALCAT,Yolo,m.rt,1.11125084837559,Ensemble Est.,black
2022-05-09,CALCAT,Sacramento,wt,1.20577879450998,Wallinga-Teunis,orchid
2022-05-09,CALCAT,San Francisco,wt,1.092632038391,Wallinga-Teunis,orchid
2022-05-09,CALCAT,Santa Clara,wt,1.1142671155891,Wallinga-Teunis,orchid
2022-05-09,CALCAT,Stanislaus,wt,1.28597736445857,Wallinga-Teunis,orchid
2022-05-09,CALCAT,Yolo,wt,1.2251879077363,Wallinga-Teunis,orchid
2022-05-09,CALCAT,Sacramento,cislaghi,1.23057916957039,Cislaghi,salmon
2022-05-09,CALCAT,San Francisco,cislaghi,1.09502526765561,Cislaghi,salmon
2022-05-09,CALCAT,Santa Clara,cislaghi,1.13656565847939,Cislaghi,salmon
2022-05-09,CALCAT,Stanislaus,cislaghi,1.2077799060813,Cislaghi,salmon
2022-05-09,CALCAT,Yolo,cislaghi,1.15838836658227,Cislaghi,salmon
2022-05-09,CALCAT,Sacramento,ucsf,1.0805527783425,UCSF,teal
2022-05-09,CALCAT,San Francisco,ucsf,1.03370059897529,UCSF,teal
2022-05-09,CALCAT,Santa Clara,ucsf,1.05138073993838,UCSF,teal
2022-05-09,CALCAT,Stanislaus,ucsf,1.08521107037842,UCSF,teal
2022-05-09,CALCAT,Yolo,ucsf,1.05842092989852,UCSF,teal
2022-05-09,CALCAT,Sacramento,ww_rtestim,1.19900719232141,CDPH Wastewater,firebrick
2022-05-09,CALCAT,San Francisco,ww_rtestim,1.23057309707857,CDPH Wastewater,firebrick
2022-05-09,CALCAT,Santa Clara,ww_rtestim,1.12891544373915,CDPH Wastewater,firebrick
2022-05-09,CALCAT,Yolo,ww_rtestim,1.10439890557246,CDPH Wastewater,firebrick
2022-05-09,CALCAT,Sacramento,BioBot,1.08117744677112,"",""
2022-05-09,CALCAT,Sacramento,Cal-SuWers,1.10149418678688,"",""
2022-05-09,CALCAT,San Francisco,Cal-SuWers,1.11780966961174,"",""
2022-05-09,CALCAT,Santa Clara,Cal-SuWers,1.06936425294496,"",""
2022-05-09,CALCAT,Stanislaus,Cal-SuWers,1.0900207812355,"",""
2022-05-09,CALCAT,Yolo,Cal-SuWers,1.02726232648577,"",""
2022-05-09,CALCAT,Sacramento,m.rt,1.1506584293017,Ensemble Est.,black
2022-05-09,CALCAT,San Francisco,m.rt,1.10644211320377,Ensemble Est.,black
2022-05-09,CALCAT,Santa Clara,m.rt,1.11023922974037,Ensemble Est.,black
2022-05-09,CALCAT,Stanislaus,m.rt,1.12991435994189,Ensemble Est.,black
2022-05-09,CALCAT,Yolo,m.rt,1.10778746873559,Ensemble Est.,black
2022-05-10,CALCAT,Sacramento,wt,1.19011749244346,Wallinga-Teunis,orchid
2022-05-10,CALCAT,San Francisco,wt,1.0745104880129,Wallinga-Teunis,orchid
2022-05-10,CALCAT,Santa Clara,wt,1.11685268586761,Wallinga-Teunis,orchid
2022-05-10,CALCAT,Stanislaus,wt,1.28293013188657,Wallinga-Teunis,orchid
2022-05-10,CALCAT,Yolo,wt,1.21440879883714,Wallinga-Teunis,orchid
2022-05-10,CALCAT,Sacramento,cislaghi,1.22421999090045,Cislaghi,salmon
2022-05-10,CALCAT,San Francisco,cislaghi,1.09850710412648,Cislaghi,salmon
2022-05-10,CALCAT,Santa Clara,cislaghi,1.120588206997,Cislaghi,salmon
2022-05-10,CALCAT,Stanislaus,cislaghi,1.22826309935862,Cislaghi,salmon
2022-05-10,CALCAT,Yolo,cislaghi,1.15629905393178,Cislaghi,salmon
2022-05-10,CALCAT,Sacramento,ucsf,1.07747475923233,UCSF,teal
2022-05-10,CALCAT,San Francisco,ucsf,1.031152061335,UCSF,teal
2022-05-10,CALCAT,Santa Clara,ucsf,1.04853441602857,UCSF,teal
2022-05-10,CALCAT,Stanislaus,ucsf,1.08216357126798,UCSF,teal
2022-05-10,CALCAT,Yolo,ucsf,1.05529936895321,UCSF,teal
2022-05-10,CALCAT,Sacramento,ww_rtestim,1.19650777451159,CDPH Wastewater,firebrick
2022-05-10,CALCAT,San Francisco,ww_rtestim,1.21660016764626,CDPH Wastewater,firebrick
2022-05-10,CALCAT,Santa Clara,ww_rtestim,1.12396093405952,CDPH Wastewater,firebrick
2022-05-10,CALCAT,Yolo,ww_rtestim,1.10116884343305,CDPH Wastewater,firebrick
2022-05-10,CALCAT,Sacramento,BioBot,1.07991618544418,"",""
2022-05-10,CALCAT,Sacramento,Cal-SuWers,1.09895036331038,"",""
2022-05-10,CALCAT,San Francisco,Cal-SuWers,1.11824332052757,"",""
2022-05-10,CALCAT,Santa Clara,Cal-SuWers,1.06767529282398,"",""
2022-05-10,CALCAT,Stanislaus,Cal-SuWers,1.09439139379984,"",""
2022-05-10,CALCAT,Yolo,Cal-SuWers,1.02637215792967,"",""
2022-05-10,CALCAT,Sacramento,m.rt,1.14863605405401,Ensemble Est.,black
2022-05-10,CALCAT,San Francisco,m.rt,1.10061769685229,Ensemble Est.,black
2022-05-10,CALCAT,Santa Clara,m.rt,1.11364917795749,Ensemble Est.,black
2022-05-10,CALCAT,Stanislaus,m.rt,1.14600735680308,Ensemble Est.,black
2022-05-10,CALCAT,Yolo,m.rt,1.10443888003236,Ensemble Est.,black
2022-05-11,CALCAT,Sacramento,wt,1.17573325928944,Wallinga-Teunis,orchid
2022-05-11,CALCAT,San Francisco,wt,1.05936138493651,Wallinga-Teunis,orchid
2022-05-11,CALCAT,Santa Clara,wt,1.11797780971742,Wallinga-Teunis,orchid
2022-05-11,CALCAT,Stanislaus,wt,1.27687057647488,Wallinga-Teunis,orchid
2022-05-11,CALCAT,Yolo,wt,1.19297183557466,Wallinga-Teunis,orchid
2022-05-11,CALCAT,Sacramento,cislaghi,1.21886888179774,Cislaghi,salmon
2022-05-11,CALCAT,San Francisco,cislaghi,1.1044521012047,Cislaghi,salmon
2022-05-11,CALCAT,Santa Clara,cislaghi,1.10805794641388,Cislaghi,salmon
2022-05-11,CALCAT,Stanislaus,cislaghi,1.24177693185791,Cislaghi,salmon
2022-05-11,CALCAT,Yolo,cislaghi,1.17303388860383,Cislaghi,salmon
2022-05-11,CALCAT,Sacramento,ucsf,1.07431128970551,UCSF,teal
2022-05-11,CALCAT,San Francisco,ucsf,1.02858817794715,UCSF,teal
2022-05-11,CALCAT,Santa Clara,ucsf,1.04566385359915,UCSF,teal
2022-05-11,CALCAT,Stanislaus,ucsf,1.07900329490312,UCSF,teal
2022-05-11,CALCAT,Yolo,ucsf,1.05211181108297,UCSF,teal
2022-05-11,CALCAT,Sacramento,ww_rtestim,1.19081010972033,CDPH Wastewater,firebrick
2022-05-11,CALCAT,San Francisco,ww_rtestim,1.20072613579656,CDPH Wastewater,firebrick
2022-05-11,CALCAT,Santa Clara,ww_rtestim,1.11929323326409,CDPH Wastewater,firebrick
2022-05-11,CALCAT,Yolo,ww_rtestim,1.09805998021803,CDPH Wastewater,firebrick
2022-05-11,CALCAT,Sacramento,BioBot,1.07845186280442,"",""
2022-05-11,CALCAT,Sacramento,Cal-SuWers,1.09610502051734,"",""
2022-05-11,CALCAT,San Francisco,Cal-SuWers,1.11841780334651,"",""
